4.307422697	-0.794046415	4.38
4.375142047	-0.360876809	4.39
4.399310558	0.07788847	4.4
4.379487268	0.517871869	4.41
4.315671117	0.954663717	4.42
4.208302952	1.383866419	4.43
4.058263085	1.801138732	4.44
3.866864423	2.202239663	4.45
3.635841208	2.583071565	4.46
3.367333471	2.939721976	4.47
3.06386733	3.268503784	4.48
2.728331317	3.565993301	4.49
2.36394895	3.82906586	4.5
1.974247814	4.054928553	4.51
1.563025447	4.241149779	4.52
1.134312358	4.385685291	4.53
0.692332536	4.486900451	4.54
0.24146184	4.543588469	4.55
-0.213815318	4.554984414	4.56
-0.668950575	4.520774837	4.57
-1.119377061	4.441102903	4.58
-1.560555217	4.31656894	4.59
-1.988018546	4.148226399	4.6
-2.397418824	3.937573235	4.61
-2.784570313	3.686538779	4.62
-3.145492542	3.397466213	4.63
-3.476451193	3.073090806	4.64
-3.773996694	2.716514118	4.65
-4.035000115	2.331174398	4.66
-4.256685985	1.920813479	4.67
-4.436661705	1.489440472	4.68
-4.572943219	1.041292617	4.69
-4.663976705	0.580793677	4.7
-4.708656012	0.112510273	4.71
-4.70633568	-0.358893394	4.72
-4.656839377	-0.828702006	4.73
-4.560463656	-1.292196286	4.74
-4.417976967	-1.744700408	4.75
-4.230613926	-2.181629163	4.76
-4.000064865	-2.598534409	4.77
-3.728460761	-2.991150339	4.78
-3.418353667	-3.355437111	4.79
-3.072692829	-3.687622374	4.8
-2.694796711	-3.98424029	4.81
-2.288321185	-4.242167624	4.82
-1.857224208	-4.458656551	4.83
-1.405727301	-4.631363812	4.84
-0.938274232	-4.758375927	4.85
-0.45948729	-4.838230196	4.86
0.025878422	-4.869931243	4.87
0.512982205	-4.852962936	4.88
0.996946046	-4.787295539	4.89
1.472903464	-4.673387999	4.9
1.936048445	-4.512185326	4.91
2.381683966	-4.305111089	4.92
2.805269618	-4.054055053	4.93
3.20246785	-3.761356094	4.94
3.569188362	-3.429780523	4.95
3.901630184	-3.062496025	4.96
4.196321028	-2.663041462	4.97
4.450153481	-2.235292821	4.98
4.660417684	-1.78342564	4.99
4.824830142	-1.311874269	5
